"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000172724",3013.62048443279,2.41131985986281,0.664267267779395,3.63004467753425,0.000283372166639946,0.0223766855474138,"CCL19","6363"
"ENSG00000137078",190.110889773265,1.98815627270512,0.50362573251344,3.94768603816737,7.89101941242541e-05,0.00879403203712151,"SIT1","27240"
"ENSG00000236060",14.9988736752811,1.68821067954511,0.441032421791714,3.82786071075381,0.000129261868419492,0.0131828026545311,NA,NA
"ENSG00000135069",910.110743928303,1.98507357430145,0.537886287004042,3.69050786804411,0.000223806765758623,0.0191503758267394,"PSAT1","29968"
"ENSG00000269929",10.2165336499005,2.27868507290069,0.675569263443371,3.37298511966967,0.000743579710192751,0.0437423740656724,NA,NA
"ENSG00000165028",476.358692804459,-0.719047575345616,0.183300050110967,-3.92278984599467,8.75294955364395e-05,0.00967656079054446,"NIPSNAP3B","55335"
"ENSG00000106868.12",471.948006227107,0.579420858172205,0.151953919302045,3.81313532966838,0.000137214928815131,0.0137903498276094,NA,NA
"ENSG00000138835.18",2936.82721372421,0.608319761652833,0.167749878422501,3.62634994059844,0.000287455739660493,0.0225182409088428,NA,NA
"ENSG00000041982.10",4444.43655420621,1.90495536840248,0.531621640452797,3.58329161841489,0.000339291453512209,0.025073372939067,NA,NA
"ENSG00000182752",612.616117754369,1.32647789892682,0.376487016998181,3.52330316594485,0.000426203540693585,0.0298302811284136,"PAPPA","5069"
"ENSG00000148346",318.125189161336,2.69876819856364,0.795613184855577,3.39206067714116,0.000693690764461915,0.0422634253691432,"LCN2","3934"
"ENSG00000227619",4.56920191919192,3.44055650391008,0.83850486770549,4.10320397223802,4.07467715255873e-05,0.00507278951091974,NA,NA
"ENSG00000170835.10",179.56242866473,1.43894240980067,0.392374722793109,3.66726582068692,0.000245157899489342,0.0204086567050797,NA,NA
"ENSG00000148411",2112.22678599097,0.441690842744217,0.117399823243741,3.76227860094128,0.00016837233784499,0.0161578981713883,"NACC2","138151"
"ENSG00000187796",142.627309015894,1.25770361421554,0.344251062690108,3.65344874867595,0.000258741452872598,0.0212198702507207,"CARD9","64170"
"ENSG00000188747",1493.53165663519,-0.669419449099127,0.177726794737501,-3.76656457507066,0.000165509289471346,0.0159384869073486,"NOXA1","10811"
"ENSG00000196139",1393.90391183762,1.07071747123261,0.297800593726647,3.59541751691545,0.000323871734271647,0.0240622768596768,"AKR1C3","8644"
"ENSG00000165995.14",325.083476682731,0.682840473697512,0.19528726682569,3.49659496390517,0.00047123673315534,0.0317659532462129,NA,NA
"ENSG00000234814",31.9991128972249,1.3281702439282,0.341757810721189,3.88629082426953,0.000101787554930221,0.0108617932168395,NA,NA
"ENSG00000128815.13",995.044893281727,1.48355142260517,0.445611170977618,3.3292509686201,0.000870798988922673,0.0478028053317829,NA,NA
"ENSG00000196968",1068.86240039964,0.330949315211576,0.0957768339128491,3.45542133406414,0.000549433495325044,0.0357299833971613,"FUT11","170384"
"ENSG00000152766",28.7028166378126,2.89655096078069,0.724826612089921,3.99619841830718,6.43677900938116e-05,0.00743832889232023,"ANKRD22","118932"
"ENSG00000099194",549.031906899528,1.66054134499104,0.386674239959223,4.29441936749175,1.75151122526528e-05,0.00252126391895218,"SCD","6319"
"ENSG00000066468.16",4245.36306405947,-0.744513152656135,0.222114357659562,-3.35193618504059,0.000802485141674575,0.0454489433311514,NA,NA
"ENSG00000232334",3.80711720631261,2.27692690165565,0.646855609565482,3.51999251144339,0.000431558982949612,0.0299684099767874,NA,NA
"ENSG00000132334.12",1943.26025097651,0.771875038984544,0.208137763867001,3.70848146268049,0.000208505921506815,0.0186494713870723,NA,NA
"ENSG00000177042.10",3236.05499496344,-0.562660816076676,0.121039570575575,-4.6485691695788,3.34245536578123e-06,0.000669411459416388,NA,NA
"ENSG00000255153",178.411807210904,-0.937887595178704,0.273417797504268,-3.4302360846282,0.000603056301120701,0.0383273271694831,"TOLLIP-AS1","255512"
"ENSG00000167311",150.358943177408,-1.43854760092658,0.419382950955287,-3.43015279388397,0.000603241454473013,0.0383273271694831,"ART5","116969"
"ENSG00000133808",68.1620533664373,1.37372683124763,0.328186391988345,4.18581289408373,2.84147346079499e-05,0.00375754275164842,NA,NA
"ENSG00000134339",58.3729348744778,2.73809424129143,0.740871092738731,3.69577686068124,0.000219215446150663,0.0188743816221559,"SAA2","6289"
"ENSG00000156587.11",2661.4618788397,0.643311194358843,0.189029115930261,3.40323865555284,0.000665920861113625,0.041173871945097,NA,NA
"ENSG00000156738.13",4547.68856103538,2.33928409388294,0.599074580324179,3.90482949988811,9.42918397858679e-05,0.0101798354218821,NA,NA
"ENSG00000133321",1885.10572111163,1.0784173219942,0.318654790715733,3.3842809002556,0.000713649508954175,0.0426923054728907,"PLAAT4","5920"
"ENSG00000168062",280.066861436244,1.17327278029311,0.346884931927772,3.38231117094879,0.000718786747609317,0.0429067562212231,"BATF2","116071"
"ENSG00000254429",52.6587602388573,1.07706697789056,0.312322218827579,3.44857622340716,0.000563550387102383,0.0364763597160086,NA,NA
"ENSG00000255326",14.5786708928573,-0.95414326756527,0.227419472982181,-4.19552140831859,2.72244569111707e-05,0.00363492531454559,"LOC105369391","105369391"
"ENSG00000110777",2235.89961402738,3.7389827667497,0.631488201472709,5.92090676916833,3.20171336331001e-09,1.47481589891937e-06,"POU2AF1","5450"
"ENSG00000110244",11.8524221635513,3.33750084921541,0.913225310553102,3.65463025460171,0.000257552881405596,0.0211852575484757,"APOA4","337"
"ENSG00000160593.13",771.899869985097,1.36262025832204,0.366323809607248,3.71971524259634,0.000199447515037515,0.0182171174514325,NA,NA
"ENSG00000198851",1130.14111653164,1.55148647632501,0.415828259804027,3.7310751247551,0.000190664352198469,0.0176240179466933,"CD3E","916"
"ENSG00000167286",326.601222215753,1.8021317323224,0.441082752535318,4.08569984195449,4.39441582629577e-05,0.00539790509365167,"CD3D","915"
"ENSG00000166250",289.040017120173,1.20498810825147,0.272647041007931,4.41958989834192,9.88883790675319e-06,0.00158899826783049,"CLMP","79827"
"ENSG00000089692",256.953328050357,1.42848961989213,0.409654453030134,3.48705990945753,0.000488361946674279,0.0326022886043085,"LAG3","3902"
"ENSG00000247774",392.948553251088,1.56465075201307,0.41430094367413,3.77660436429938,0.00015898096132934,0.0154407732599633,"PCED1B-AS1","100233209"
"ENSG00000269282",22.7110513653823,-1.38884790642307,0.377008871728808,-3.68386001118324,0.000229728438361801,0.0194166195090014,NA,NA
"ENSG00000134285",1605.68976842913,0.907912015963514,0.270202544288353,3.36011645765488,0.000779096238575406,0.0446831518392055,"FKBP11","51303"
"ENSG00000050426.11",4408.26342448248,-0.419224566475508,0.126160561031245,-3.32294469086644,0.000890725734347292,0.0484603894604143,NA,NA
"ENSG00000257989",27.55838741678,1.26636198198563,0.358274959989573,3.53460923426656,0.000408378600728485,0.0290896076467368,NA,NA
"ENSG00000170627",22.8096707317085,1.89441618190421,0.565755399464092,3.3484721201047,0.000812584560121216,0.0457397394554586,"GTSF1","121355"
"ENSG00000123338",1054.71695737131,1.42867165248733,0.398704030353128,3.58328871474403,0.000339295226833023,0.025073372939067,"NCKAP1L","3071"
"ENSG00000123329.13",2182.00399244683,1.58870760525137,0.46745622062523,3.39862330450208,0.000677259264250356,0.0417814543423021,NA,NA
"ENSG00000257431",8.68462413766548,-2.32714809119009,0.534648865615096,-4.35266628409055,1.34491792117254e-05,0.00204409030598463,NA,NA
"ENSG00000171310",1151.16852216054,0.819246976266651,0.235826137220807,3.47394477101399,0.000512866586403175,0.0338296102983555,"CHST11","50515"
"ENSG00000136010",821.131639189875,0.828647455994919,0.21357662083833,3.87986031777409,0.000104516468426813,0.0110675331585451,"ALDH1L2","160428"
"ENSG00000257221",12.7216522847187,3.56440784219484,0.95021221235636,3.75117031316166,0.000176011084182311,0.0166380254561152,NA,NA
"ENSG00000264043",45.2832752710906,0.817871709503209,0.224260920667409,3.6469649151051,0.000265356139952957,0.0214117497649655,NA,NA
"ENSG00000084112.10",3633.76639156925,0.412774070119011,0.111391281558401,3.70562277715245,0.000210871949196897,0.0187440992094129,NA,NA
"ENSG00000256262",19.6233756341709,2.16035828609804,0.520785425301961,4.14826948132319,3.34997931492611e-05,0.00428642260675592,NA,NA
"ENSG00000152137",2936.07782491254,1.16404668764338,0.278918456215428,4.1734301251987,3.00047712501857e-05,0.00393019842565228,"HSPB8","26353"
"ENSG00000213144",32.6917363144639,1.21139018919519,0.360852820519629,3.35702014868771,0.000787873708965117,0.0449484486589375,NA,NA
"ENSG00000135114",170.052476971605,1.67905655666428,0.49983590312782,3.35921558687013,0.000781640633672339,0.0447266746033874,"OASL","8638"
"ENSG00000110987",1626.77872459362,-0.522358547123607,0.136574027537113,-3.82472829236626,0.000130916386953861,0.0133024525832015,"BCL7A","605"
"ENSG00000132972.14",19.1070675785945,-3.58433028889026,0.876469283514777,-4.08951044412708,4.32284604464512e-05,0.00533369727597776,NA,NA
"ENSG00000165566.11",16.6270248166596,2.11057264245572,0.523994977970009,4.02784898937814,5.6289477396481e-05,0.00670572662191354,NA,NA
"ENSG00000122025.10",93.022216648594,2.36262060139663,0.584894788285461,4.03939417604032,5.35894395067286e-05,0.00646770711391688,NA,NA
"ENSG00000261485",231.821738668903,-0.651820860855932,0.17048562358746,-3.82331863027467,0.000131667452285797,0.0133297620742669,NA,NA
"ENSG00000139514",2120.16574970329,0.895348373989495,0.26374615713601,3.39473523979263,0.000686949968047292,0.0420973907248139,"SLC7A1","6541"
"ENSG00000132965",504.495504759876,1.39796046237439,0.373144973572534,3.74642715668968,0.00017937105746226,0.0167481665072363,"ALOX5AP","241"
"ENSG00000136167",3437.85782020391,1.30136567167176,0.39078336214532,3.33014605465169,0.000868004406390084,0.0478028053317829,"LCP1","3936"
"ENSG00000136110",41.3940192471915,-2.24188489939669,0.53168754297252,-4.21654584356617,2.48072874299157e-05,0.00336090102935299,"CNMD","11061"
"ENSG00000235532",58.5852123598902,3.2002971124661,0.913009197998815,3.50521891726906,0.000456231969752324,0.0310678442863747,"LINC00402","100507612"
"ENSG00000211788",14.3256957828853,2.67779928459896,0.742142382847081,3.60820153449007,0.000308326948064446,0.0234108246994647,NA,NA
"ENSG00000155465.14",936.927848556565,0.960214125571527,0.288490835307048,3.32840426126379,0.000873450202350039,0.0478028053317829,NA,NA
"ENSG00000176165",84.4579411085949,3.12664116009408,0.648858256682246,4.81868131890821,1.44510160306428e-06,0.00030961021787202,"FOXG1","2290"
"ENSG00000258943",12.1490726085775,1.90288403255572,0.511816426953256,3.71790339728488,0.000200883053676819,0.018263177097105,NA,NA
"ENSG00000214770",28.3394842314411,-0.821373473767898,0.229430374728235,-3.58005549500946,0.000343521244110624,0.0253179737192784,NA,NA
"ENSG00000140044",2176.87831378817,0.897214356950343,0.266008396861696,3.37287983212359,0.000743864093308707,0.0437423740656724,"JDP2","122953"
"ENSG00000197249",1989.47717100574,1.03483313227387,0.305540983595203,3.386888135586,0.000706902049714058,0.0426579887554523,"SERPINA1","5265"
"ENSG00000140105.13",9895.78910257888,1.45490661822756,0.386959235210591,3.75984467055237,0.00017001888794715,0.0162594533739907,NA,NA
"ENSG00000211892",16097.5553720064,4.90298067009615,0.925613074255228,5.29700887602654,1.17714975406276e-07,3.31980254110066e-05,NA,NA
"ENSG00000211893",15741.5110187826,3.67789516897572,0.856227220328203,4.29546629873077,1.74326520085373e-05,0.00252126391895218,NA,NA
"ENSG00000253755",3615.05056518934,5.12199389861506,0.933481369691812,5.48698031360399,4.08862678427085e-08,1.28000088434977e-05,NA,NA
"ENSG00000211895",80198.7365962117,3.93947177926374,0.737051413170611,5.34490770775015,9.04631352028461e-08,2.65980864971943e-05,NA,NA
"ENSG00000211896",199050.753937407,6.21772723144091,0.923316218834973,6.73412543243998,1.64918864346575e-11,2.07183071491393e-08,NA,NA
"ENSG00000211897",24672.5915727341,4.4034386673684,0.834288170271038,5.27807875537518,1.30545360851572e-07,3.64445725577348e-05,NA,NA
"ENSG00000211899",9132.71106366241,4.1251814968007,0.660496630366814,6.24557538546371,4.222428198362e-10,2.56861797442787e-07,NA,NA
"ENSG00000265714",11.4296132907621,4.34790709394753,1.17508916862029,3.70006567165668,0.000215543681684402,0.0187440992094129,NA,NA
"ENSG00000211900",600.962664925628,5.09613089481871,0.821333808599792,6.20470123287215,5.48009107525048e-10,3.1553907737036e-07,NA,NA
"ENSG00000242472",319.957000541481,6.5146507746742,0.861095313145136,7.5655396972021,3.86257532921025e-14,5.33769284743565e-10,NA,NA
"ENSG00000240041",645.674626649346,4.64289937652343,0.817433253249904,5.67985136164263,1.34811843718646e-08,5.3227567667085e-06,NA,NA
"ENSG00000242887",274.422749781416,5.05636618177722,0.909247926744318,5.56104229996125,2.68168182763007e-08,9.50209260923589e-06,NA,NA
"ENSG00000211904",114.083447086397,5.03601084473341,1.05890104651471,4.75588428334173,1.97579626627542e-06,0.000413689827328182,NA,NA
"ENSG00000211905",44.4607279362701,4.60143316499955,0.942419716125856,4.88257311075297,1.04710396346974e-06,0.000231625468058156,NA,NA
"ENSG00000211923",13.9292255005892,4.77229028462982,1.02836726953535,4.6406477782846,3.47318690640133e-06,0.000685656712279428,NA,NA
"ENSG00000211930",13.116915835996,5.47165543464947,1.16825762368092,4.6836034481928,2.81875091658953e-06,0.000572828219358099,NA,NA
"ENSG00000226777",470.691028009417,5.00319549807118,0.802730441158305,6.23272177251903,4.58399907653164e-10,2.69558652079109e-07,"FAM30A","9834"
"ENSG00000211933",209.90812551697,6.2877923299946,0.96510376227291,6.5151464285936,7.26187829276024e-11,6.92082042259681e-08,NA,NA
"ENSG00000211934",1147.38344562545,4.6106291144163,0.819642832772323,5.62516858571376,1.85326890513905e-08,6.82941946669775e-06,NA,NA
"ENSG00000211935",526.312242006602,6.46300022791991,1.02154451797583,6.32669464148877,2.50468308344562e-10,1.68840075756756e-07,NA,NA
"ENSG00000211936",584.216677164482,6.13356042579081,0.970176230880525,6.32210956170719,2.58016327606365e-10,1.69787030056779e-07,NA,NA
"ENSG00000211937",717.722880328014,6.0912213647492,0.924292395559122,6.59014549293625,4.3939577014565e-11,4.49778529455018e-08,NA,NA
"ENSG00000211939",472.646269285387,7.99885298264172,1.17876908972382,6.78576750304491,1.15470979458283e-11,1.59569346513402e-08,NA,NA
"ENSG00000211940",1065.31417121348,6.05220524968207,1.06745969624534,5.66972717655756,1.43025088403664e-08,5.56750337084571e-06,NA,NA
"ENSG00000211941",616.936382418521,5.20831235717687,0.826755718980988,6.29969921901035,2.98223777655236e-10,1.8732519924626e-07,NA,NA
"ENSG00000254174",13.1105494734654,5.19165698024104,1.17823394272316,4.40630403860372,1.05149346440855e-05,0.00167018254996112,NA,NA
"ENSG00000211942",110.745941053018,6.15808377055161,1.05348411361956,5.84544530946335,5.05214907068201e-09,2.21636977802396e-06,NA,NA
"ENSG00000253709",15.9263016147395,6.19548912360543,1.16696218495167,5.30907445288128,1.10183320608293e-07,3.13942949997115e-05,NA,NA
"ENSG00000211943",737.320710887442,4.38145222854702,0.846922856592215,5.17337818249089,2.29899028641089e-07,5.88328643850224e-05,NA,NA
"ENSG00000254046",16.6194873022449,5.5995384522255,1.31478321495988,4.25890625048507,2.05429598429963e-05,0.00282470808030215,NA,NA
"ENSG00000211945",1288.86091539141,5.62602548065978,0.909752779340761,6.18412563107154,6.24476217118026e-10,3.4518547377416e-07,NA,NA
"ENSG00000253883",12.3111643215197,5.09325416847809,1.18406110258611,4.30151295178425,1.69635856699386e-05,0.00246757674076717,NA,NA
"ENSG00000211946",142.654088861972,6.16643306652645,1.15951382341945,5.31811949282451,1.0484520781384e-07,3.05022300374623e-05,NA,NA
"ENSG00000211947",1080.15488279398,5.344226016742,0.920571386262193,5.80533579089528,6.42371337349865e-09,2.68997863964781e-06,NA,NA
"ENSG00000253957",11.4841439889043,4.59754670762811,1.11163209375018,4.13585280010935,3.53638836993732e-05,0.00450408763909344,NA,NA
"ENSG00000211949",3815.8346271005,6.07186474252322,0.87184945037357,6.96435002616742,3.29923390639351e-12,5.84135586448809e-09,NA,NA
"ENSG00000211950",761.431813506905,6.65174747392527,1.00577014213596,6.61358614185833,3.75119544597e-11,3.98752075906611e-08,NA,NA
"ENSG00000253441",14.0636805831152,5.61425323895724,1.37543467581026,4.08180289307446,4.46876892317324e-05,0.00546494847339213,NA,NA
"ENSG00000211951",301.211323859971,5.52492208858792,1.00173820539835,5.51533530299056,3.48115613584742e-08,1.1453832533637e-05,NA,NA
"ENSG00000211952",53.730621068726,5.46709402444342,1.03805794186716,5.26665593888692,1.38931237772535e-07,3.77734893160069e-05,NA,NA
"ENSG00000211953",2209.90753297306,5.80765392444128,0.8697523890749,6.67736472746974,2.43276981605424e-11,2.88050302144094e-08,NA,NA
"ENSG00000231475",986.927892176594,6.36142628512073,0.88099954189218,7.2206919330036,5.17237094475318e-13,1.78692485213861e-09,NA,NA
"ENSG00000211955",1032.2620689324,5.87928293947152,0.895865711166855,6.56268329749313,5.28480149768583e-11,5.21647656403718e-08,NA,NA
"ENSG00000211956",900.930530625157,5.36771127863165,0.873123038070129,6.14771463423522,7.86072915829526e-10,4.17797754763393e-07,NA,NA
"ENSG00000211957",17.1563119108594,6.61277072165111,1.26058950234473,5.24577644772639,1.5562551353529e-07,4.10999219939534e-05,NA,NA
"ENSG00000253359",3.40779219496974,4.64016308414427,1.39109985696922,3.33560747698858,0.00085113246486141,0.0472239603531361,NA,NA
"ENSG00000211958",12.586577149101,6.01011612886553,1.09365039680261,5.49546376651684,3.89684952017963e-08,1.2523386864968e-05,NA,NA
"ENSG00000211959",1819.52592506757,6.35046317232093,0.901586766021758,7.04365171678625,1.87265886865092e-12,3.98127275475185e-09,NA,NA
"ENSG00000253705",18.7503770555379,4.15308003408809,1.04894705453709,3.95928470948506,7.51745764450447e-05,0.00844583310482986,NA,NA
"ENSG00000254228",6.58691423041508,4.83546800224317,1.05327573012136,4.59088523922035,4.41369983677973e-06,0.000813238907259455,NA,NA
"ENSG00000232216",190.847858617747,6.22693830732147,0.933952354730665,6.66729761510929,2.60556391692682e-11,2.88050302144094e-08,NA,NA
"ENSG00000211961",35.4276219867423,4.09428610586384,0.88688353192007,4.61648678603815,3.90290861325124e-06,0.000733799920088692,NA,NA
"ENSG00000211962",1214.74997724078,6.8559448822037,0.932118608637861,7.35522799209271,1.90601510781294e-13,8.77974092495566e-10,NA,NA
"ENSG00000229092",9.31286842130496,5.37512040251054,1.19177160922219,4.51019336332288,6.476856101881e-06,0.00109820459474716,NA,NA
"ENSG00000211964",657.246089632471,5.54375035554267,0.997413394785577,5.55812703591619,2.72684895445979e-08,9.53982929156451e-06,NA,NA
"ENSG00000211965",429.21949930614,5.84913666486394,1.00178092887881,5.83873828723239,5.25976157077351e-09,2.27139516082872e-06,NA,NA
"ENSG00000211966",1215.87408660327,5.56545611262564,0.804945092651514,6.91408167269255,4.70903828930481e-12,7.23046667998924e-09,NA,NA
"ENSG00000253545",8.43290815939632,5.36345223345911,1.16017815271388,4.62295572530214,3.78310491183326e-06,0.000721085886574122,NA,NA
"ENSG00000211967",377.097162973787,4.80412547619077,0.948788007706052,5.06343402021493,4.11770936185607e-07,0.00010161183155623,NA,NA
"ENSG00000254395",83.5475346295507,5.18980938807337,0.948730343501216,5.47026815746272,4.49355169126549e-08,1.36475584223292e-05,NA,NA
"ENSG00000211968",66.3954517030939,6.30261332110237,1.2112688396845,5.20331499879418,1.95764627413369e-07,5.05658203032775e-05,NA,NA
"ENSG00000224373",1834.13595750939,5.58091648576476,0.938521622317901,5.94649750528002,2.73940708072857e-09,1.28324971012163e-06,NA,NA
"ENSG00000211970",280.728550413356,6.2802166044002,0.983289371403654,6.38694649514531,1.69230815375672e-10,1.26410845279806e-07,NA,NA
"ENSG00000253132",5.87559940294815,5.06998968567443,1.16485076274522,4.35248003248581,1.34606134919026e-05,0.00204409030598463,NA,NA
"ENSG00000253936",4.34087567797743,4.35233779368311,1.16069049060087,3.74978327894283,0.000176987462338008,0.0166380254561152,NA,NA
"ENSG00000223648",127.188473888779,5.33554612450151,1.03460205982099,5.15709984708969,2.50804079181774e-07,6.35937902791365e-05,NA,NA
"ENSG00000253209",15.2885092566437,5.7871648154566,1.33708610025757,4.32819159090936,1.50338664981581e-05,0.00224597839068159,NA,NA
"ENSG00000211972",80.6374501437261,4.73604692282905,1.02265017959898,4.63115053153977,3.63639363468953e-06,0.000702815715213632,NA,NA
"ENSG00000253274",93.7316324458047,6.36143033304296,1.06944689091236,5.94833683383374,2.708807251638e-09,1.28324971012163e-06,NA,NA
"ENSG00000253703",8.02409152632735,5.39408370370483,1.17964951473304,4.57261554074858,4.81673458401938e-06,0.000875821779165314,NA,NA
"ENSG00000211973",3271.69089891599,5.57148109702727,0.892345604835568,6.24363594871286,4.27514388970555e-10,2.56861797442787e-07,NA,NA
"ENSG00000211974",259.185515814798,7.10248271387057,1.04051899134004,6.8259039700213,8.73733640746039e-12,1.27096054541784e-08,NA,NA
"ENSG00000254056",12.6502836316327,3.44291705005731,0.966581546429956,3.56195197681317,0.00036810772797064,0.026773056278033,NA,NA
"ENSG00000225698",105.994237621122,4.16142515088962,0.965050148952865,4.31213357710479,1.6168669819372e-05,0.00238967752121821,NA,NA
"ENSG00000211976",202.763183066606,7.14021511510254,1.03087088447385,6.9263912897752,4.31711342760802e-12,7.0186106418959e-09,NA,NA
"ENSG00000224650",492.045621105715,3.99260028378163,0.884828772545229,4.51228577513006,6.41326974802088e-06,0.00109820459474716,NA,NA
"ENSG00000211978",16.641948623947,4.55190025326263,1.0160094711425,4.48017502055767,7.45818567572575e-06,0.00123430739943538,NA,NA
"ENSG00000253128",8.92318698274177,4.97510216094353,1.13886306848439,4.3684814255716,1.25113455802716e-05,0.00192104760637525,NA,NA
"ENSG00000211979",25.2362727457151,4.80905465348272,1.35966965966687,3.536928708596,0.000404808920668207,0.0289706457545782,NA,NA
"ENSG00000188403",9.02950088343993,5.57726061355246,1.22907026081389,4.53778827083425,5.68472926056544e-06,0.00100072960065928,NA,NA
"ENSG00000259337",20.4520535065907,7.25029607086475,1.44734589929129,5.00937341544611,5.46075296299548e-07,0.000132389728413394,NA,NA
"ENSG00000247765",105.698402528956,-1.25405551056157,0.364100053866956,-3.44426071142468,0.000572623253187283,0.0367196321846639,NA,NA
"ENSG00000270505",60.9531497315684,2.7702604221017,0.639817964511618,4.32976342609617,1.4926961374909e-05,0.00224212694825943,NA,NA
"ENSG00000271288",116.718657861287,7.60378660694704,1.32202107478301,5.75163796703851,8.83829095642153e-09,3.59224537431733e-06,NA,NA
"ENSG00000259261",146.147684175195,6.64663135658221,1.04573697272285,6.35593034381864,2.07168894264733e-10,1.43143347492217e-07,NA,NA
"ENSG00000270356",18.2618234249552,6.63904491773215,1.2619728590139,5.26084603984261,1.43394066116058e-07,3.84769436826757e-05,NA,NA
"ENSG00000261739",4.38753647160967,-1.94178015405648,0.572688980497412,-3.39063648888431,0.000697305230781146,0.0422634253691432,"GOLGA8S","653061"
"ENSG00000259772",204.317708018566,2.15691080495032,0.545330903400777,3.95523303649115,7.6460085691428e-05,0.00855548116736716,"LOC283710","283710"
"ENSG00000137766.12",167.924038328703,-1.8378786588983,0.529936886672903,-3.4681085712622,0.000524135482667577,0.0341652275235059,NA,NA
"ENSG00000177699",5.99635267018231,3.15872244304337,0.884149561915074,3.57261099151772,0.000353439602197657,0.0258422320781451,"LOC100129540","100129540"
"ENSG00000154237",1652.06392685767,0.949628273438878,0.253962601185992,3.73924455413579,0.000184574100007416,0.0171183187114261,"LRRK1","79705"
"ENSG00000099769",98.8497626814608,-1.63403085486157,0.355760661281076,-4.59306222609748,4.36788749411576e-06,0.00081019915813672,"IGFALS","3483"
"ENSG00000008517.12",2439.55361311055,1.18689975705844,0.278431140702163,4.26281253621723,2.01869865496914e-05,0.00280574452177112,NA,NA
"ENSG00000048462",124.213121574805,3.21916841039936,0.652255489496518,4.93544088511123,7.99699007256521e-07,0.000185731774475258,"TNFRSF17","608"
"ENSG00000205730",1812.22099914573,0.618921313770411,0.149771023137646,4.13245032853648,3.5891634650791e-05,0.00455033485540625,"ITPRIPL2","162073"
"ENSG00000166501",1123.85412937181,1.43829004787781,0.411076911069272,3.4988344252578,0.000467296666657113,0.0315773723057929,"PRKCB","5579"
"ENSG00000177455",1030.60621214923,2.48728246386826,0.606881677255362,4.09846360021456,4.15901626030244e-05,0.00515456912117663,"CD19","930"
"ENSG00000197471",529.14029633212,1.53416795745748,0.426573734073848,3.59648950441915,0.00032254059113042,0.0240622768596768,"SPN","6693"
"ENSG00000185905",251.894233297177,1.80430924152059,0.484803826020156,3.72173061490149,0.000197862045678754,0.0181678113570412,"C16orf54","283897"
"ENSG00000259810",13.0045557358203,1.29263532572389,0.364460053754838,3.5467133157847,0.000390068810033007,0.0282217847426498,NA,NA
"ENSG00000197476",10.8570258931611,3.6524444256939,0.933376880087817,3.91315073644234,9.10996276941654e-05,0.00999131551671168,NA,NA
"ENSG00000223931",5.36344886136648,4.94065051692963,1.15821107217653,4.26576004634895,1.99222811708249e-05,0.00279498480710283,NA,NA
"ENSG00000270472",14.9442212260672,5.24535133780928,1.13216162884456,4.63304108191909,3.60332998563372e-06,0.000701329817908062,NA,NA
"ENSG00000261834",2.75859933934867,4.12437046524945,1.13237766615789,3.64222166200368,0.000270295167850718,0.0216533850697338,NA,NA
"ENSG00000270864",5.53993293748108,4.86928341593843,1.34502930200229,3.62020619825139,0.000294368334423063,0.0229823503581486,NA,NA
"ENSG00000271130",9.82057883639982,5.97273982277506,1.20915781303877,4.93958667625426,7.82883383863563e-07,0.000183367211552722,NA,NA
"ENSG00000271178",29.2575870875536,5.89364869119614,1.3245003144725,4.44971482965887,8.598438312524e-06,0.00140617537326354,NA,NA
"ENSG00000121281",617.229208221587,1.38611714846692,0.395132538610753,3.50798026743222,0.000451522539597857,0.0309657070704853,"ADCY7","113"
"ENSG00000167207",210.561158706516,1.23280339626425,0.341946798744178,3.60524912293902,0.000311853627649145,0.0236137275642933,"NOD2","64127"
"ENSG00000070915",20.7349575279137,2.73032429200258,0.559208222958974,4.88248237401704,1.04758605931216e-06,0.000231625468058156,"SLC12A3","6559"
"ENSG00000125122.10",450.753040864972,-0.657297191033076,0.192741623927406,-3.41025035298364,0.000649032724336354,0.0404920235557746,NA,NA
"ENSG00000159753",1275.65309475044,1.6611716002343,0.468509678384535,3.54565055296654,0.000391645193478363,0.0282618534134595,"CARMIL2","146206"
"ENSG00000090861.11",11074.2510302721,0.77039437173605,0.207942606119442,3.70484137961384,0.000211523057443279,0.0187440992094129,NA,NA
"ENSG00000140968",1489.98095237567,1.54325861163428,0.417748473015274,3.69422921045089,0.000220554789254781,0.0189307244267814,"IRF8","3394"
"ENSG00000103257",1088.93650095136,2.04212679883628,0.429101216732971,4.75907948801528,1.944778423631e-06,0.000410303710475676,"SLC7A5","8140"
"ENSG00000083454.17",1010.71989046316,2.70291373348202,0.541009696036017,4.99605414336618,5.85152381412441e-07,0.000140629926238931,NA,NA
"ENSG00000108405",299.161569687934,2.21674377393381,0.520103138012702,4.26212343652439,2.02493533789249e-05,0.00280574452177112,"P2RX1","5023"
"ENSG00000125409",70.8276154361293,-0.876555022731406,0.255237010361759,-3.43427867882101,0.000594133030751165,0.0379229762214797,"TEKT3","64518"
"ENSG00000128438",386.590233861697,3.26432056598936,0.693181388945573,4.70918668338002,2.48707202911975e-06,0.000509168124006013,NA,NA
"ENSG00000240505",172.619387643017,2.90387195416192,0.802455471510164,3.61873282351362,0.000296049085495328,0.0229887055891338,"TNFRSF13B","23495"
"ENSG00000230709",7.35006862125865,4.27202642289316,0.937889302012191,4.55493672198601,5.24013500520662e-06,0.000940434099181173,"LOC284191","284191"
