"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000187726",12.9480870736107,1.3150943292458,0.419636282147309,3.13389090789854,0.00172504976501223,0.0215611052468715,"DNAJB13","374407"
"ENSG00000261594",32.3787058843404,1.08650062352132,0.358444933620436,3.03115073366286,0.00243623593480737,0.0284541001096657,"TPBGL","100507050"
"ENSG00000254429",52.6587602388573,1.04497990489792,0.313945193819128,3.32854245094754,0.000873016991849395,0.0124552495385204,NA,NA
"ENSG00000158555.10",1535.80182775877,0.755429365213446,0.261138709132649,2.89282798296178,0.0038179033107999,0.0405287929913462,NA,NA
"ENSG00000255326",14.5786708928573,-0.903697501475767,0.233773076923047,-3.86570392694641,0.000110769249262162,0.00211589717828234,"LOC105369391","105369391"
"ENSG00000166391.10",4.27380303906234,2.15214234346564,0.631434787731241,3.40833667273597,0.000653601990605757,0.00980005752347258,NA,NA
"ENSG00000165490",48.5312387324505,1.71533026752297,0.348482327565112,4.92228767957387,8.55383463878559e-07,2.74878403021751e-05,"DDIAS","220042"
"ENSG00000137502",1279.29740721547,0.633311612620621,0.221393666220736,2.86056788991059,0.00422882999741468,0.0439064537640283,"RAB30","27314"
"ENSG00000255250",5.40110924571082,-1.63326826988113,0.544862374532993,-2.99757947368089,0.00272132894044254,0.0311264129022372,NA,NA
"ENSG00000254650",1.45586769173122,3.31678063291573,1.14771870196307,2.88988985475508,0.00385376828208809,0.0408183805624602,NA,NA
"ENSG00000180773.10",1154.60098907579,-0.52168788351437,0.178455045961231,-2.92335742429892,0.00346278769622819,0.0375071013149039,NA,NA
"ENSG00000196371",373.352957515798,0.687977495955044,0.203874452125822,3.37451548627807,0.000739457552631923,0.0108390688427838,"FUT4","2526"
"ENSG00000023445",1746.29871391109,2.50206646642757,0.371520573353944,6.73466463469273,1.64308465483089e-11,1.36167987208621e-09,"BIRC3","330"
"ENSG00000256916",2.63563141541028,4.69323852948479,1.28878081379251,3.6416111097076,0.000270937143637053,0.00463934654069811,NA,NA
"ENSG00000110347",7.18141923813239,3.51638301828305,1.15426649830558,3.04642214206596,0.00231582446655902,0.0272762109039592,NA,NA
"ENSG00000196954",1517.03457685447,0.57591174534048,0.1700394770429,3.3869296433744,0.000706795109589306,0.0104270159865447,"CASP4","837"
"ENSG00000137752.18",897.94140189169,1.38765039911428,0.330638994495767,4.19687460406927,2.70623670894574e-05,0.000614617820235292,NA,NA
"ENSG00000204397",232.944055392813,1.05036367763179,0.312478932092881,3.36139038429504,0.000775511316213769,0.0112799088134277,"CARD16","114769"
"ENSG00000254750",13.5377585602183,4.07679042818727,0.90317352776817,4.51385066418125,6.36610514234342e-06,0.000168173880605227,NA,NA
"ENSG00000110660.10",733.566653971751,0.486227331935046,0.145029992259959,3.35259848227468,0.000800567540252816,0.0116075054932135,NA,NA
"ENSG00000179331",13.704578599985,1.68008075362781,0.537319975885053,3.12677888228601,0.00176732795255973,0.0220037818689812,"RAB39A","54734"
"ENSG00000149311.13",6472.50880131512,1.19840287554594,0.242499196180744,4.94188390897891,7.73712836524025e-07,2.51413557173237e-05,NA,NA
"ENSG00000178105",1108.18167376174,-0.298387153181272,0.0875404764920117,-3.4085621319242,0.000653062114627225,0.0097965426287766,"DDX10","1662"
"ENSG00000110777",2235.89961402738,5.97970725503849,0.631386705597004,9.47075255470323,2.77834734012647e-21,2.62079870272165e-18,"POU2AF1","5450"
"ENSG00000086848.10",1686.43701494194,-0.330705797018667,0.115888841703891,-2.85364658198636,0.00432205837008806,0.0446288010449015,NA,NA
"ENSG00000150773",243.178395034336,-0.691106709492965,0.2105146955561,-3.28293807549788,0.00102731229592965,0.0142693633412975,"PIH1D2","120379"
